src,tgt
see what's waiting for me,آرا ليا المعلقة
it's your turn,دور ديالك هادا
Have you thought of the groove,عمرك ت فكّر فالحثراف برّا
why don't you want to curse him,علاش مابغيتيش تلعنو را يستاهل
i will see you at dinner,أكسباليك نتفرجو فالعشية فمدريد
Let me put some clothes on you,خلي كيداير اللباس عليك
the stomach diapers,ديال المعدة
i need to talk to you,آي حاجة ترتلك تستاهلي
I'm with you two,أنا معاك 2 من
if only we could win this game,كون غير قدرت نربح هاد اللعبة
doth you think with my Lord,جمع و خبي تتحسب عند ربي
do we have vegetarians in our company?,واش عندنا نباتيين بين صحابنا؟
it's nice to meet you,خويا تايقرا مزن
you tell us to go to this place,كتقول لينا نمشيو لهنا، دير هادي، بففت
if only I could get upstairs,كون غير قدرت ن ركب فوق داك جمل
Don't worry about it,"مشا لحال, شمش بدات تاتغبر"
I don't care,ماخدّامش
if only I'd stayed sane they were waiting for a deham but today he will give birth to his mother,بنسبة لهادو إيلا بقيت عاقل كانو بتلتميا ديرهام ولكن اليوم سلد فيوهوم تلاتين فلأميا يعني دايرين ميتين ديرهام
you don't want to swim your head,مابغيتيش تسحّ لراسك لأقلات لي كاديرهوم
i'm waiting for you,راه هتيتهوم ليك تما
i will have tomato butter,غادي يكون عندنا زبدة ديال طماطم
I'm splitting you up,فرقيني عليك
Can you write it down?,واش يمكن ليك تكتبيها عفاك؟
they will go to the movie,غانحطّو فلما
"But how do you know, you're nervous in planes that don't make sense",ولاكن كيف كتعرف، تكون متوتر ف طيارات ماشي حاجة عقلانية
I dare you to try to eat this meal,نتحداك ت جرّب تاكول هاد لتعليتا
the bum stayed with her a quarter of a week ago,البومبية بقاو معاها ربعة ديال السوايع باش تفاوها
you are too late to apply,تعطلتي بزّاف باش تقدّم لپروجي ديالك
you asked me,طلبت تاني
I'm gonna go and change the weather,غانسافر نمشي نبدل الجو
what do you think?,شنو رأي ديالك؟
change the subject,بدّل لموضوع
I dare you to defend him,نتحداك ت دافع معاه
Friday,جمعة
I have brothers and rings,عندي خويا و جوج خواتات
you didnt come,متلتيتيش جيتي
i thought I'd go to bed in the morning,كان كيسحاب ليا غادي يسلّي لفجر
I want to know what you want to do,بغيت نعرف علاش بغيتو الهدرو
i want to go to Argentina and see condors,بغيت نمشي للأرجنتين ونشوف كوندورس
it's the last time,هادي غاتكون آخر مرة
what do you do?,شنو خدمتك؟
I thought you took me with you for a ride,حساب ليا راه خديتي معاك لبوصلة...
i will not live,راه مابقاتش فالحيا
I need to talk to you,كاتدرني الضرسة
where are you waiting for me?,فين كاينين التويليت؟
he hasn't seen him yet,نسا عليك الدراري راه مشا عليهوم لحال
let's do something new,ديرلينا شي زردة
this question,بزاف كايترهو هاد السؤال
Let me save the money,خليني نتيح المجانا
if it's wrong before,كون غا غلطيها قبيلا
if only I could take a break between you and me but it's difficult,كون غير قدرت ن سالح بيني و بينك و لكن صعيب لحال
it's expensive for me to know this house,لي مكلفة هي لي عارفة سيستГЇم ديال هاد الدار
you should keep your rules at 5 o'clock,عمرك تبّق قانونك على لا5ور
"Odie, I don't want to talk about this",أودي، ماخاصنيش نتمنى هادشي
this place is sacred,راه مقدسة هاد البلاصة
give me a good look,عطيني جوج دراهيم
Have you tried to learn a lot more lessons than to measure not to go to sleep,عمرك جربتي تحدّر درسّ كترر من لقياسّ لاتجي لقسم و تنعس
i thought he'd confess to the truth,كان كيسحاب ليا غادي يعترف ليا بالحقيقة
you two are soaked,ياكما توعتي
I brought you one surprise,جبت ليك واحد المفاجأة
it is not too late,دير سمتا
i'm waiting for me to talk about water,خاصر ليا تيليفون مورا ماتلاح ليا فالماء
What better do you have of magic?,شنو أحسن ديكرا عندك من سحر؟
Have you tried to fix your cheeks,عمرك جربتي تسالح مابين خوت
What do you think you can do to make a sense of what you learn in a fine group?,أش بان ليك ناقدو شي حسّاس نتعلمو فيهوم طياب مجموعين ?
i'm gonna miss where i'm goin',بدي الفوتة لي كاين فتواليت حيت را توسحات
i'm thinking of giving me a chance,تانفكّر واش تقدات ليا تقدية
what do you want?,واش دارك شي حاجة؟
I've been waiting for a year to tell you what to do,كنت كنتسنا شحال من عام الفرصة لميتاليا باش نقولك هادشي
every day,كل نهار
this is my friend I'm waiting for you,هادو هوما صحابتي لي عاوت ليك عليهوم
he worked at night,كانخدم بالليل
go play your house,وا سير تلعب حدا داركم
this is too late,هادشي راه فات
Let me give it up.,خليني نسلم.
the school is far from home,المدرسة بعيدة على داري
I don't have much of a lot of paperwork than Mona...,ماعنديش بزاف ديال الصحابات من غير مونا...
i have a good job,أنا عندي ليك هل حسن
my sister is married,ختي مزوجة
you don't bother here,بلا ما تزعلل هنا
i've been gathering clothes for travel,جمعت الحوايج ديال سفر
in allergies,فيا الحساسية ديال...
this is good for me,هادش سدق حسّن من لي كنت كاتخايل
I dare you to leave the people if they need it,نتحداك ت خلي على شعب إيلا ما حتجّو
without giving me that book,بلا ما تعطيني داك الكتاب
sit down,عفاك اجلس
this is a good mix!,هادا خليط مزيان!
there's no doubt,مافيها شك
don't worry about it,ماشي صوقك
i'm gonna eat my money,قهرني ريجيم بغيت غير امتا نرجع ناكل دكشي لي مالفو
"Honestly, I like the situation",صراحة عجبني الحال
i'm waiting for you to fly,كانتسنّا فيك ت طيري فداك تير باش نمشيو نشويو
i need to pay for the project,خاصني نقلب على شي راجل يمول ليا المشروع
Why don't you want to go to this school,علاش مابغيتيش تقيد ف هاد المدرسة
it's okay with you,ياك لاباس مالكي
what did you do with you,واش هدرتو معا خلك
you don't want to fold your clothes,مابغيتيش ت طوي دوك لحوايج
i'm saying,بزقول
I was talking to Cass,راني كنت هرّسات لكاسّ
And that's why I'm honest...,و هادشي كاين صراحة...
the next time he loses his masters,هادي لمرة الثالتة لي كايخسر فيها السانسور هاد جوج سيمانات اللخرين
the carcass,خويا الملاه
"deluded, let's give her a break!","موهيم, خلّينا نعطيوها فرصة بعدا!"
I don't think we'll give him a lot of money,مانضنش غادي نرجع ليه دكشي لي كاتسناني
what's wrong with me,شنو الخضرا لي ماكتاكلش
she's young,هادي هيا ختي صغيرة
we took her,صافي مشينا بيها
if you listen to this,كون كاتسمع لهدرا
do you have money?,واش عندك الصرف؟
this is where you live,هادشي فيه تخليد
Right?,بصح?
eat it roast,كلات منها شوية
you know how to play ball,كاتعرف تلعب كورة
I'm sure you don't like this,متيقن ماشي ديالك هادشي
