src,tgt
راه كبير شوية,its a bit extensive
جيبو ليا نظار و كانحسّو بلي غريب,They brought me glasses and considered me a stranger
ماكانش بحال هاك,she wasnt like that
و الفرقة ديال اليوم هي واحد من المفضلات ديالي,And today's team is one of my favorites
دير شي حاجة لي غاتفيدك,do something that will benefit you
كانمشي للصالة,I go to the gym
على الأقل,at least
متكبر,arrogant
ماكاينش ليا واحد,no one is at fault
كاين شي مجموعات مزيانة,there are some good groups
بغيت نشري شي حاجة,I'd like to buy something
و أنا و نتا و أنا,we got along
تعاون ماكاينش,the cooperation doesnt exist no more
كايخدم بجد,He works diligently
كنت كنت كنت خفتتك,I was your fiancee
ولكن البصيرة زوينة,but the sight is good
راه عندي شي مشكل ف القلب,he have some problem in heart
مبروك أدام,congratulation amdam
كايكتب رسالة,he's writing a letter
عمرك ت مسّ داك الحصان,you should never touch this horse
بلا ما تحزم داك الباجا,Don't pack the suitcase
ماكلتش باقي,i ate the remaining
من ناحية الإحصائيات، الحوادث عادة كايقداو فالقاعدة ولا الهبوط.,"Statistically, accidents usually happen at takeoff or landing."
عمرك ت حل داك لمشكلة,you should never fix this problem
خليني نستعرض هاد الفيلم,Let me review this movie
تعطلي بزّاف باش تعاود,you are too late to find an excuse
سمح ليا,my condelences
أنا متروّج,I'm self-employed
ومن بعد ملي سمح ليا لخرجي فهمت بلي خليت لوراقي ف الدار,Then when I apologised for being late I realised I had left my papers at home
الله يجي يديو هاد الوضع,god bring him in this situation
علاش مابغيتيش تاكل سبنج,why you dont wanna eat sfenj
نتحداك ت ستايح هاد البرنامج,I dare you to praise this programme
هاد الما ماكافيش,this water isnt sufficient
كون غير قدرت نعاود ليك,if only i revised 
مابغيتيش ت حاصل شي ولد,You don't want to get a baby
نتا معايا فدار,you are with me home
واش نتا فاقد؟,Are you out of your mind?
كايقدر يدي عند لي بغا,he can go to whatever place he want
دحني,be hasteful
كانشوف و ماكانڭولش,i watch and i don't speak 
هادشي ماشي عادل,that's not fair
أنا غادي نموت,i wil ldie
شارجير ديالي مسدود,my charger is broken
بالمناسبة، غادي نتحملو نرقصو!,"By the way, we're gonna have to dance!"
جيت نشوفك,i come to see you
خدامو فشي قهوة,they worked at a cafe
هاد كونطرة كتر,this contract is a winning one
خمسة درهم,Five dirhams
أنا غادي نستلم دوبل هاد التم,i will take twice this price
سير دير الخدمة ديالك,go take care of your work
نتا كاتقلب على المشاكل,you are looking for trouble
خليه يدير,let him be
نتا كاتعرف كيفاش كاتدير,you know how to act
عافاك واش الكريم ديال شمش مزيان؟,Please is the sunscreen good?
شكران على دعوة ديالك,Thank you for your invitation
اشنو خاصني ندير عليه,what to do about it
عمرك جربتي ترشّط شي بوليس,Have you tried to  bribe a cop
صافي هادشي,clean this
"آه مزيان, شكران على المساعدة ديالك.","Oh fine, thanks for your help."
راه راه دورتوك عليا، عارف!,"They've turned you against me, I know it!"
عمرك ت عزل من لفلوس لي كايسوقو,you should never not pick up dropped money
عاد عاد,he came again
ولكن كنسترخو باقي العام.,But we relax the rest of the year.
ماعرفتش كيفاش نڭوليك بلي كانحبك,I don't know how to tell you that I love you. 
نمشيو عند خلتنا,we go to aunt
غادي نزلو ليكم أول خط,we will pray first lines
راه كايبقى الرياح قوية,there is strong wind
ماعندكش أوزازة,no ouarzazate
ماشي مزيان بزاف.,Not so good.
"أوه, غادي ناخد تاجين, عافاك!","Oh, I'll have a tajine, please!"
كانبغيهجي هنا حيت هادشي هادئ بزّاف,I love coming here though as it's very peaceful
أنا راه درتك,I did bother you
سير تبريك على ولدك على الباك,go congrratulate you cousin for getting the bac
شحال كايكلف الكرا هنا,how much is rent here
راك كتريح,you smell
باقي عندي بزّاف ديال الخدمة,i have too much work left
كانحترمك,I respect you
خاصني الدم,i need blood
شوفي ليا,look at me
خاصنا نجلسو معايا شوية,we need to sit with him a little bit
كيعجبني نهدر معاك,I like talking with you
راه هاد المرأة قادرة,this capable women
إيلا كان سيستم قديم و قديم، راه مشكلات ديال أمن لخدمة ديالك، صح؟,"If the system is old and outdated, it's security issues for your employees, right?"
غادي ناخد شي كاس ديال أتاي عفاك,I'll have a cup of tea please
ماتبقاش تفرج ف هادشي,dont get too attached
بغيت نبدل المزاج,i want to change the mood
ماكانشوفش أش كاتديرو,i dont see what you do
بغيت نمشي لحمام,i want to go to the hammam
عائلة العريس شرفت العروسة,The groom's family honored the bride.
عندك,you have
فشي طبقة ندخل فيها، كانسّرها ونجلس.,"In any classroom I enter, I paint it and then  sit."
بغيت نقدم نفسي,I would like to introduce myself
أول واحد ديما صعيب,the first is always hard
أهلا ألهال.,"Hello, ma'am."
كايتزاو,they matched
أول مرة نجي,first time i come
مانضنش غادي يسيّر ليا داك الباب,I dont think he will shut the doors down
إمكن خاصني ناكل شي حاجة تاهوا,Perhaps I should eat something as well
بغيت ندير شي مشروع,i want to do a project
فين مشات,where did she go
كايعطّل معطّل لمدرسة,He is getting late for school
ماكانقلب على تا حاجة,I'm not looking for anything
نتا راك مذهل.,You're really amazing.
كان كيسحاب ليا غادي يدير شي راديف,i thought that  he will have a RDV
شي حوادث قادمين غادي ت حضرّو؟,any upcoming events you're gonna attend to?
شنو كاتعني ب إكس؟,What do you mean by X?
عمرك تخرس ف زجاجة,you should never be in traffic jam
عندي عادة ديال النعاس,I have a habit of sleeping alot
أنا ف المصعد,i'm at the elevator
كاين هاد البلاصة ديال إيطاليا الجديدة,There's that new Italian place
ولا الخدمة,or work
خاصك تخلي سيرة,its imperative you save resumes
سكت ماتجعلني ماتحسّنش,Shut up don't make me crazy with your nonsense 
مشات كاملة,she went away altogether
زيت سخون,the oil is hot
ماعندوش ولاد,he doesnt have kids
حنا ضحكنا معاكوم,we laughed with you
بدا فين تشهي,Began wherever you want. 
واش عندك شي حوايج,do you have some clothes
أنا غادي ن حدّد وقتي,i will organise my time 
كون غير قدرت ن پارك,if only I could park
تقدر تفرش ليك لدار,you can paint the drawers
سير سدّر ليك فراسي,go fix the bed
ماعندك تا حاجة تاعدي,you have nothing to  do
راه راه شافو الواليد ديالك,your father saw him
ماكانخاف من والو,she was afraid of nothing
الحد الأدنى,minimal
هادشي ماغاديش يدير,this will not work
بغيت نتعلم لليمانية,i want to learn deutsch
راه ف البحر,he is in the ocean
علاش مابغيتيش ت تحسّن درجاتك,Why dont you want to improve your intelects
