src,tgt
غيرت لباسي,i changed my clothes
مابغيتكش تنشر ماقلته,I don't want you to publish what you said
عندا تستاغدّر، مانعرفشش تاقول,when she get upset she don't know what to say
أنا غادي نريق هاد القشطة عليك,i will spill this cream on you
واش شوكلاتة؟,Or chocolate macaroons?
غادي نعطك عيناي,I would have given you my eyes
أنا وضّعته في مسجد,i put it in mosque
راه راه هاد الرجل,its attractive this man
رانا نشوف الأخبار,we see the news
فقط قبل أن نخلد للنوم,just before going to bed
خاصّة عندما يكون هناك اضطراب و كُلّ الشاي والقهوة يَذْهبان في كلّ مكان!,Especially when there's turbulence and all the tea and coffee goes everywhere!
غادي تكون ليه زوجة,You must be his wife
راه غادي ندير معاك,he can do will with you
واش ناكل سكّي، رجاء.,"I want to eat sushi, please. "
غادي تربح شي,you may gain nothing
أنا متغطرس,I am arrogant
راه بزّاف,how much remains
مابغيتيش ترتاح,you should never rest 
ماكاناش تاخدشها,don't drink it
مانستطيعش نسالها فهادشيها,can i ask her personnally
ما زال ما زال مانعرف أن أمّه مات.,He still doesn't know that his mother died.
عطيني مجموع,give me total
علاش مابغيتي أن تعرفيه الآن,what do you  want to know now
شيّد السيّارة.,He fixed the car
زوجي إنضمّ ليا,my husband joined me
فاتك بزّاف باش تبدّل باش تاكل,you are too late to start eating
أنا غاديت الزهرة,i spoiled the flowers
خلّص لي المعلّم goojn,send me the teacher lessojn
واش نتخلّي واش نكمل,don't give up continue
فسّر لي كيف نهينا,explain to me how to air
غادي نرجع بزّاف,i will comeback quickly
دخل وخرج بزّاف,he enter and go out mad
تلهمني,you inspire me
مابغيش باش ندير,Don't look for tenant
الباستا هنا دائما خيار خيري,the pasta here is always a good choice
كنت أتمنى لو كان بإمكاني أن أصرف على كل الوقت الذي قضيته في المماطلة,i wish i could get paid for all the time i spend procrastinating
واش جربتي تاخدّل ليا ناس مريضين,Have you tried to ease up a sick person
راه بزّاف,its all good
ماننتظرك تهدّد abit,I'm waiting for you to calm down abit
أنا ما رأيتهم,i never saw them
واش بزّاف كتب على المنضدة,there are some books on the table
هادشي,shut up
يمكننّا إستعمال الدخان لنتواصل بزّاف مورس,We can use the smoke to communicate in Morse code.
أنا في ديال ديال ديال ديال ديال ديال ديال ديال ديال ديال ديال ديال ديال ديال ديال ديال ديال,i'm at the appartment
جعت لآخذ بزّافتي,I came to take my ticket
أنا أحب أن نشتري جيبن والتينا في الشمال,i like to buy jben and figs in north
شوّف ليا,show me
كان عندنا شفقة,we had decency
واش غادي نعوم صحّي,plenty of sleep is healthful
غادي ننظف ديالك,go clean your house
غادي نموت بزاف,we will die eventually
كونوا مُجرّد أكاذيب,just a lie
راه,your turn
راه ينظف فغرته,He is cleaning his room
ديال ديال تشوفك,days will show you
ماتعنيه ب 10 زبائن ام يتأخرون؟,Do you mean there are ten customers or are they late?
أنا غادي بزّاف,I am also waiting
مابغيتيش تقص,Don't get a haircut
نعم، يا سيدي، لا مشكلة.,"Yes, sir, no problem."
ديه شعرة شقراء,he has blonde hair
لكن بما أن اليوم كان بزّاف لكلينا، مارأيك في تحضير لحلوى جيّدة أيضا؟,"But since the day was intense for both of us, what do you think of preparing for a good dessert too?"
أنا في انتظارك تدوّن ليه هادشيه,I'm waiting for you to record his talk
فكرة جيّدة,good idea
غادي تجديه هادشي,you will find him there
يمكنك رؤيتهم من هنا,You can see them from here
كان ليت ليه يشرب كل هاد الماء,i thought that he will drink all that water
نادوه مرة أخرى,call him again
مابغيش تاغي ليا,don't be bother by me
متي ستقطع على الملح كما قال الطبيب؟,When will you cut down on salt as the doctor said?
علّمتني أن أتي الآن,told me to come now
علّق ليا بعض المال,lend me some money 
أنا ماكنتش راه جيّد بعد الآن,I don't see well anymore
واش نشوفك تشوف في الصف,I see that you are looking at the class
تفضلو من هنا,please come in
أنا رآك,i have seen you
واش تتعاطفي,did you not sympathize
هو سيخبرنا,he will tell us
واش مايشتري عليه طعام,Don't buy him food
هادا هادشي,it is true
وزّعنا على عقد,i signed a contract
واش نكلمك معاك,im talking to you
أنا عارف هادشي,i know it is
وحاولت كتابة يدّي اليسرى,I tried to write with my left hand
أنا عطشان,I'm thirsty
هيّا!,come on!
تهانئي على ماعملتي,congrats on what you did
راه ديال بزّاف بزّاف,requires second session
راه في مكان ما,he went somewhere
مانظنك تدعمي هادشي,I dont think you support this
واش ماقابلنا بزّاف بزّاف,we don't meet anymore
باش نبتعد عن هادشي,stay away from this
ماكونش ضعفاء,don't be weak
واش ديال ديال ديال ديال,she deosnt answer
مابغيتيش تاكلّم ليه,dont talk aboyt him
لا حاجة ليقلق,no need to worry
ديال ديال ديال ديال ديال ديال ديالها,syndicate doesnt like her
أنا غادي تكون في البيت,i will be at home
مانبقيش ناغي نصلح راسك,i will not fix your bycicle
كيف تحصل على هذه المعلومات,how do you get these infos
ببطئ و ثبات,slow and steady
مانستطيع نسير بزّاف,we can take a shortcut
راه عارف درّيت وجهك,it's shame you turned your face
خليني نلقا نظرة,Let me have a look
لا أحد سيهينك,no one will offend you
هدّنّا واش نتوتّر,calm down dont be nervous
مابغيت ماطلبت من أمّي كي تطبخ ليا,i will not ask my mother to cook for me
وصفة من عصير برتقال و غرينادين,The recipe is made of orange juice and grenadine
مرة واحدة كنت تريد أن تذهب خارج البلاد,once you want to go abroad
كون غير قدرت نخدعه,if only I could fool him
علاش ديال هادشي هادشي,why do they do like that
راه راه ليا راه,"The masters, always the same."
كنّا نبغيك أن تكون صبورا,we want you to be patient
راه يهطل,it is going to rain
أنا متخصص في الذكاء الاصطناعي,I specialize in artificial intelligence.
غادي ندرس بزّاف,do you study remotely
خليني نغيّر رأيي,Let me change my mind
واش غادي ماننش بزاف,i coudn't sleep anymore
هادشي هاد هاد الخطر.,This is quite a peril. 
غادي تاخر بزّاف باش تدّخل, you are too late to sneak inside
هادشي هاد الكريشي هادشي و مهنا,this chair practical and comfy
صلّي الله,i pray to god
هاد البيت مالكا؟,Is this house Malika's?
أنا مانبحث عن وظيفة,I'am looking for job
راه راه,inchaealah goodbye
مابغيتيش تاخدك,i wont take you
لينا غادي تاتا,night will come
راه قبلا,told her before
للأسف، مافهمت الجملة الأخيرة، هل يمكنك إعادة صياغة ذلك؟,"Unfortunately, I didn't understand the last sentence, can you rephrase that?"
