src,tgt
this is a better road than i imagined,هادش سدق حسّن من لي كنت كاتخايل
I dare you to leave people,نتحداك ت خلي على شعب إيلا ما حتجّو
Don't give me that book,بلا ما تعطيني داك الكتاب
please sit,عفاك اجلس
That's a good mix!,هادا خليط مزيان!
no doubt,مافيها شك
dont be mad,ماشي صوقك
i want to eat this food,قهرني ريجيم بغيت غير امتا نرجع ناكل دكشي لي مالفو
I really like it,صراحة عجبني الحال
I'm waiting for you to fly in the sky,كانتسنّا فيك ت طيري فداك تير باش نمشيو نشويو
i need to find a man to fund my project,خاصني نقلب على شي راجل يمول ليا المشروع
Why don't you want to study in this school,علاش مابغيتيش تقيد ف هاد المدرسة
its good,ياك لاباس مالكي
did you talk to your uncle,واش هدرتو معا خلك
You don't want to fold your clothes,مابغيتيش ت طوي دوك لحوايج
in the kitchen,بزقول
i was too late,راني كنت هرّسات لكاسّ
And that's honest...,و هادشي كاين صراحة...
this is the third time the elevator has failed,هادي لمرة الثالتة لي كايخسر فيها السانسور هاد جوج سيمانات اللخرين
my brother,خويا الملاه
"Well, let's give her another chance!","موهيم, خلّينا نعطيوها فرصة بعدا!"
I dont think i will give him back what you are waiting for,مانضنش غادي نرجع ليه دكشي لي كاتسناني
what veggies you dont eat,شنو الخضرا لي ماكتاكلش
this is my little sister,هادي هيا ختي صغيرة
we went with her,صافي مشينا بيها
listen to the talk,كون كاتسمع لهدرا
do you have a change?,واش عندك الصرف؟
this is a fake,هادشي فيه تخليد
Really?,بصح?
i ate a bit,كلات منها شوية
you know how to play football,كاتعرف تلعب كورة
this is not for you,متيقن ماشي ديالك هادشي
he is accepting marham,دوام يتقب رخام
dont be mad,لايحفظك
how much money do you need,شحال خاصك ديال الفلوس
i will negotiate with you,غانصاوب معاك فالثمن
in our,فينا
this is natural,هادي طبيعة فيه
but I have a shoe,ولكن راه عندي واحد شرت
thanks for a visit,شكرا فواحد ديري
god help her,ماما مسكينة الله إرحمها
i live with my mom,أنا عايشة غير مع ماما
i dont like myself,مكايعجبنيش راسي
everything will stay in his mouth,كولشي غايبقا حال فمّو
But we can make it a salty sauce.,و لكن نقدرو نصاوبو صوص بلا ملحة.
don't invite them,ماتبقايش دعي معاهوم
why you dont wanna play football,علاش مابغيتيش تلعب كورة
next year we will go out,مع السنة باش نخرجو بانو لينا فباب المدرسة الإدارة
i thought that i will ruin your job,كان كيسحاب ليا غادي نخرب عليك خدمتك
tell me her number,سيفتيلي نمرتها
change your style,بديل ستيل ديالك
you are a brother,الخوت ديوها خوية رير فخوتكم
i dont know where to start,ماعرفتش منين نبدا
i'm going to the store,أنا غادا لحانوت
will you take me from this hotel,واش غاتهانيني من هاد الهوتالة
this book is useful,راه مفيد هاد الكتاب
i bought a bottle of iron,شريت قرعة ديال لحديد
you should never talk about something,عمرك ت تداهر بشي حاجة ماعندكش
i'm taking advantage of you,منك كانستفد
why we dont take him with us,وعلاش مانديوهاش معانا
listen to everything i said,سمع كلشي لي قلت
you should never stop this road,عمرك ت وڭّف فهاد طريق
the sun is still harsh,نهار طويل وشمس مازالا قاسحة
this is happening,هادشي كامل كايوقع
you have milk people,معاك شي ناس حليب
i will tell you something you dont like,غادي نسمعك شي هدرا ماغاداش تعجبك
"I know, it's my party, I can cry if I want to",أنا عارف، هادي حفلة ديالي نقدر نبكي إيلا بغيت
he did his childhood in africa,دوز الطفولة ديالو ف افريقيا
Why?,علاش؟
the memories are special,المذاقير خاصة
Let me go out wherever I want.,خليني نخروج فين بغيت.
i will give you a loan,أنا غادي نتلّع ليك فو بغيت نجرب واحد لعيبة
You don't want to laugh at yourself,مابغيتيش ت خسّسّ لراسّك وقيتا دحك فيها شوييا
do you know how to cook,واش كاتعرف تطيّب
Have you tried to talk to the dog,عمرك جربتي تكلمي داك لكلب
I can hear the train whistle so I have to run,كانقدر نسمع صفارة ديال القطار داكشي علاش خاصني نجري
Why don't you want to be a Muslim,علاش مابغيتيش تستر راسك ياكما ماشي مسلم
i was taken by my sister,شداتني شقيقة
if i come i will pay,أيه سف كون هاني را غايخلص
i want to buy him a gift,بغيت نشري ليه كادو
there is no one,ماكاين تا مانيع
the tv is not working,التلفزة ماخداماش
you repeat,عاوتاني
i was feeling very sad,كانت كانحس بحزن كبير هاد تاواخير
i'm a bad person,أنا بحرا حرجة من سولم إيلا
he likes to swim in the sea,كايعجبو يعوم في البحر
Do you think he can relax in the evening?,واش كيباليك بللي يقدر يريح العشية؟
I think they married,كانظن تزوجو
you should have sent this in the post office,عندك إتهرس ليا هادش ف البوسطة
i will not leave you,باقا ماجاتخلتك
this table is in the store,هاديك طبلة تجي في القنت
we will study abroad,راه تدرجيان غادين كانتورو فلبلاد
you should never bring young boys,عمرك تجيب الأولاد الصغار
wake up before the vote,فيق من الجلبة قبل مايفوت الفوت
good witch,سحرات الصاحبة
who is with me?,شكون معايا؟
if only I could freeze the water,كون غير قدرت ن جمّد داك لما
we will live like this,نعيشوها كيما جات
i did my homework yesterday,ڭادّيت التمارين بلا تا موشكيل لبارح
you are everything in my life,نتي كولشي ف حياتي
if the problem is not good then you should play at the gym,إيلا شت القضية حمادة عنقوليكم لعبو على سنتراج
i need a hand,باش ليا إيدي
go to him,دخول لعندو
how could you lie to me,كيفاش قدرتو تكدبو عليا
People are crazy.,الشعب مالو.
i printed a shirt,طبعت تريكويا
Let me learn new skills,خليني نتعلّم تاقافات جداد
i will take this boy from balcony,أنا غادي ندفع داك ديري من البالكو
"Come on, let me talk to you",أجي وڭّف ندوي معاك
"Can I have a bill, please?",ممكن تعطيني فاكتورة عفاك؟
you know i'm a widow,صاحفة معرفتكس واش لهمل
i will go to parents,غا نسيفت واليديا الحج
this match is either we will win or we will not win,هاد الماتش يا إما خانصرو منو رباحين ولا ماكاينش ولا آه خانرجو منو رابحين
you are too late to do it,تعطلي بزّاف باش دربو
she has no eyes,وماخا ليها العينين
Let me fix the relationship,خليني نوتد العلاقات
"So, how much time before there's a four-ball opponent?","فؤاد, شحال من دقيقة باقية قبل مايوجد الديسير ديال طبلة ربعة?"
